0,0,1,2,3,4,5,6,7,23,label,8,9,10,label,11,12,13,14,15,16,17,18,label
26,2015,12,3,1,-0.99046,-0.85275,-0.5486,-0.8083,-0.63897,0,-0.42589,-0.78737,-0.78164,0,-0.08659,0.0566,0.03087,0.32879,-0.23533,-0.52033,-0.56218,0.32879,0
27,2015,12,3,2,-0.99046,-0.85275,-0.5486,-0.8083,-0.64936,0,-0.44826,-0.78737,-0.78164,0,-0.11378,0.04111,0.01349,0.33412,-0.2665,-0.55585,-0.59744,0.33412,0
28,2015,12,3,3,-0.99046,-0.85275,-0.5486,-0.8083,-0.64593,0,-0.50435,-0.78737,-0.78164,0,-0.08659,0.11638,0.08942,0.32693,-0.23533,-0.55423,-0.59095,0.32693,0
29,2015,12,3,4,-0.99046,-0.85275,-0.5486,-0.8083,-0.64688,0,-0.6042,-0.78737,-0.78164,0,0.91135,2.11802,2.10225,0.26218,-0.2665,-0.57709,-0.60527,0.26218,0
30,2015,12,3,5,-0.99046,-0.85275,-0.5486,-0.8083,-0.65162,0,-0.65226,-0.78737,-0.78164,0,0.76962,1.72866,1.71041,0.25807,-0.23533,-0.55578,-0.58775,0.25807,0
31,2015,12,3,6,-0.03948,-0.81136,-0.52355,-0.7853,-0.6415,0,-0.67031,-0.76366,-0.75899,0,0.38908,0.82673,0.80154,0.32358,-0.23533,-0.59104,-0.62291,0.32358,0
32,2015,12,3,7,0.98072,-0.11294,-0.12108,-0.1025,-0.44929,0,-0.47127,-0.30518,-0.31726,0,-0.20076,-0.65619,-0.67558,0.21049,-0.13352,-0.55853,-0.5885,0.21049,0
33,2015,12,3,8,1.19272,1.16991,0.82915,1.3066,0.29386,1,0.49548,1.37445,1.34826,1,-0.27686,-0.58176,-0.59819,0.18054,-0.23533,-0.45219,-0.48068,0.18054,0
34,2015,12,3,9,1.18402,1.43379,1.1047,1.56367,0.70343,1,0.31889,1.68609,1.64435,1,0.5534,0.94958,0.92377,0.3144,-0.0965,-0.41328,-0.44872,0.3144,0
35,2015,12,3,10,1.19787,0.83604,0.61699,0.96171,1.02922,1,-0.42901,0.9793,0.91319,1,0.63177,1.50053,1.48336,0.25897,-0.2665,-0.4041,-0.4315,0.25897,0
36,2015,12,3,11,1.20942,0.93669,0.67885,1.07679,1.19377,1,-0.6575,1.1149,1.03042,1,0.67448,1.62237,1.60557,0.25312,-0.01718,-0.45817,-0.48867,0.25312,0
37,2015,12,3,12,1.19401,1.0102,0.7039,1.14037,1.22267,1,-0.11981,1.19842,1.14008,1,-0.08659,0.0008,-0.01679,0.20515,-0.23533,-0.42936,-0.45671,0.20515,0
38,2015,12,3,13,1.19306,1.01603,0.66659,1.14586,0.86142,1,0.18613,1.16841,1.12825,1,-0.44689,-0.72011,-0.73529,0.16396,-0.20284,-0.37998,-0.40139,0.16396,0
39,2015,12,3,14,1.16842,1.31583,0.96872,1.41682,0.59609,1,0.37521,1.49298,1.46376,1,-0.43995,-0.87665,-0.88617,0.04708,-0.2665,-0.436,-0.44324,0.04708,0
40,2015,12,3,15,1.1944,0.69286,0.4943,0.80756,0.33634,1,0.08887,0.811,0.77711,1,-0.39336,-0.89859,-0.90551,0.05786,-0.2665,-0.42618,-0.43619,0.05786,0
41,2015,12,3,16,1.18238,0.08729,0.07765,0.17122,-0.13501,1,-0.43862,-0.03567,-0.06036,0,-0.46713,-0.84275,-0.8569,0.12092,-0.23533,-0.46097,-0.48068,0.12092,0
42,2015,12,3,17,0.9032,-0.31038,-0.2296,-0.31013,-0.62581,0,-0.56805,-0.51586,-0.52162,0,-0.39336,-0.77463,-0.79214,0.1956,-0.2665,-0.4605,-0.48629,0.1956,0
43,2015,12,3,18,-0.73123,-0.83312,-0.53608,-0.79553,-0.64846,0,-0.70234,-0.78034,-0.77493,0,0.10368,0.3911,0.36514,0.32417,-0.23533,-0.5095,-0.54301,0.32417,0
44,2015,12,3,19,-0.99046,-0.85275,-0.5486,-0.8083,-0.64688,0,-0.74082,-0.78737,-0.78164,0,0.1658,0.54216,0.51767,0.31296,-0.2665,-0.44513,-0.48003,0.31296,0
45,2015,12,3,20,-0.99046,-0.85275,-0.5486,-0.8083,-0.64466,0,-0.80737,-0.78737,-0.78164,0,0.29394,0.56898,0.54488,0.32734,-0.23533,-0.51479,-0.55259,0.32734,0
46,2015,12,3,21,-0.99046,-0.85275,-0.5486,-0.8083,-0.6411,0,-0.83181,-0.78737,-0.78164,0,0.259,0.66328,0.63772,0.3262,-0.2665,-0.46303,-0.50351,0.3262,0
47,2015,12,3,22,-0.99046,-0.85275,-0.5486,-0.8083,-0.64698,0,-0.91779,-0.78737,-0.78164,0,0.00854,0.24129,0.21332,0.32987,-0.23533,-0.56511,-0.60213,0.32987,0
48,2015,12,3,23,-0.99046,-0.85275,-0.5486,-0.8083,-0.64998,0,-0.97413,-0.78737,-0.78164,0,-0.11378,0.06091,0.0335,0.33612,-0.2665,-0.5033,-0.54265,0.33612,0
49,2015,12,4,0,-0.99046,-0.85275,-0.5486,-0.8083,-0.64719,0,-1.03935,-0.78737,-0.78164,0,-0.08659,0.05719,0.02815,0.33475,-0.23533,-0.50839,-0.5462,0.33475,0
50,2015,12,4,1,-0.99046,-0.85275,-0.5486,-0.8083,-0.6444,0,-1.11845,-0.78737,-0.78164,0,-0.11378,0.06958,0.04217,0.3428,-0.2665,-0.56592,-0.6037,0.3428,0
51,2015,12,4,2,-0.99046,-0.85275,-0.5486,-0.8083,-0.65162,0,-1.3546,-0.78737,-0.78164,0,-0.08659,0.06166,0.03768,0.31978,-0.23533,-0.52681,-0.56378,0.31978,0
52,2015,12,4,3,-0.99046,-0.85275,-0.5486,-0.8083,-0.64812,0,-1.78678,-0.78737,-0.78164,0,-0.11378,0.04779,0.02683,0.26999,-0.2665,-0.52122,-0.55204,0.26999,0
53,2015,12,4,4,-0.99046,-0.85275,-0.5486,-0.8083,-0.64656,0,-1.84658,-0.78737,-0.78164,0,0.48421,1.37602,1.35435,0.28734,-0.23533,-0.44321,-0.47589,0.28734,0
54,2015,12,4,5,-0.99046,-0.85275,-0.5486,-0.8083,-0.63883,0,-1.86015,-0.78737,-0.78164,0,0.53858,1.48398,1.46001,0.30435,-0.2665,-0.51207,-0.55047,0.30435,0
55,2015,12,4,6,-0.1922,-0.79221,-0.5486,-0.8083,-0.6514,0,-1.82375,-0.75876,-0.75522,0,0.13606,0.22336,0.20821,0.20766,-0.20284,-0.60722,-0.62988,0.20766,0
56,2015,12,4,7,1.00621,-0.23646,-0.16486,-0.22508,-0.47969,0,-1.57524,-0.36701,-0.38748,0,-0.34973,-0.81542,-0.8076,-0.19145,-0.20284,-0.54336,-0.52543,-0.19145,0
